0.000000000000000000e+00,1.921263252248693902e+02,1.595651871332896405e+02,1.215713030147744576e+02,1.503042067188909812e+02,1.272207955901215115e+02,1.599092143213871395e+02,1.718470634351114938e+02,2.250913284988356224e+02
1.921263252248693902e+02,0.000000000000000000e+00,1.405201426169226409e+02,9.912725880964359249e+01,1.147494011832582856e+02,1.075562821632102271e+02,1.250099374573661066e+02,1.572643900642883636e+02,2.127396585341465425e+02
1.595651871332896405e+02,1.405201426169226409e+02,0.000000000000000000e+00,1.134335400022387006e+02,1.176937729985494059e+02,8.663098422127349352e+01,9.167763844878217583e+01,2.238079099862473953e+01,7.333162771392758827e+01
1.215713030147744576e+02,9.912725880964359249e+01,1.134335400022387006e+02,0.000000000000000000e+00,1.272042774938824721e+02,3.345823956838699331e+01,1.311993521157611440e+02,1.295748365092742063e+02,1.801097505464837809e+02
1.503042067188909812e+02,1.147494011832582856e+02,1.176937729985494059e+02,1.272042774938824721e+02,0.000000000000000000e+00,1.305271373252280398e+02,3.437782446789278623e+01,1.295016470514562741e+02,1.809158947168875500e+02
1.272207955901215115e+02,1.075562821632102271e+02,8.663098422127349352e+01,3.345823956838699331e+01,1.305271373252280398e+02,0.000000000000000000e+00,1.255566563407841585e+02,1.015763290303238762e+02,1.491899837616154514e+02
1.599092143213871395e+02,1.250099374573661066e+02,9.167763844878217583e+01,1.311993521157611440e+02,3.437782446789278623e+01,1.255566563407841585e+02,0.000000000000000000e+00,1.009473462119676981e+02,1.493990614484543471e+02
1.718470634351114938e+02,1.572643900642883636e+02,2.238079099862473953e+01,1.295748365092742063e+02,1.295016470514562741e+02,1.015763290303238762e+02,1.009473462119676981e+02,0.000000000000000000e+00,5.634474397834636505e+01
2.250913284988356224e+02,2.127396585341465425e+02,7.333162771392758827e+01,1.801097505464837809e+02,1.809158947168875500e+02,1.491899837616154514e+02,1.493990614484543471e+02,5.634474397834636505e+01,0.000000000000000000e+00
