8.851999999999998181e+01,8.593499999999997385e+01,9.103999999999999204e+01,6.077999999999999403e+01,5.677500000000001279e+01,7.553999999999997783e+01,7.282750000000001478e+01,6.469000000000002615e+01,7.794749999999999091e+01
8.827749999999994657e+01,8.676999999999999602e+01,9.106250000000001421e+01,6.168000000000004235e+01,5.748000000000000398e+01,7.556749999999995282e+01,7.284000000000000341e+01,6.473000000000000398e+01,7.797250000000001080e+01
